Datetime,Temperature,Humidity,Zephyr,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
1/6/2017 5:00,7.95,88.9,0.08,0.04,0.156,21545.31646
1/6/2017 5:20,8.2,88.7,0.08,0.07,0.134,21745.82278
1/6/2017 5:40,8.66,88.6,0.083,0.07,0.152,22268.35443
1/6/2017 6:00,8.72,86.8,0.084,0.07,0.111,23580.75949
1/6/2017 6:20,8.65,86.8,0.085,0.04,0.178,23708.35443
1/6/2017 6:40,8.57,85.9,0.081,0.073,0.148,24188.35443
1/6/2017 7:00,9.21,85.5,0.089,0.04,0.152,23848.10127
1/6/2017 7:20,9.54,82.2,0.082,0.084,0.122,24054.68354
1/6/2017 7:40,9.29,81.5,0.085,0.059,0.115,23331.64557
1/6/2017 8:00,9.1,81.7,0.085,0.106,0.23,23088.60759
1/6/2017 8:20,8.65,82.5,0.084,3.089,2.908,24686.58228
1/6/2017 8:40,9.03,83.6,0.089,12.6,12.03,25841.01266
1/6/2017 9:00,9.78,81.7,0.087,78.7,52.65,26995.44304
1/6/2017 9:20,9.92,79.0,0.087,78.0,59.66,28046.58228
1/6/2017 9:40,10.19,78.6,0.084,106.4,97.0,29103.79747
1/6/2017 10:00,10.9,76.1,0.082,114.3,110.2,29796.4557
1/6/2017 10:20,11.23,74.0,0.089,140.9,137.7,31224.3038
1/6/2017 10:40,11.69,73.0,0.08,144.4,146.1,32147.8481
1/6/2017 11:00,11.71,73.4,0.089,140.9,138.8,32925.56962
1/6/2017 11:20,12.21,73.1,0.086,349.9,253.7,33271.89873
1/6/2017 11:40,13.06,69.68,0.082,175.1,167.0,33454.17722
1/6/2017 12:00,13.69,68.08,0.085,210.0,197.0,32943.79747
1/6/2017 12:20,14.37,67.41,0.083,274.3,216.5,32482.02532
1/6/2017 12:40,14.82,65.88,0.085,267.4,231.8,31831.89873
1/6/2017 13:00,15.03,65.74,0.086,332.7,284.8,31880.50633
1/6/2017 13:20,15.38,66.11,4.708,244.2,234.6,33022.78481
1/6/2017 13:40,15.56,63.21,0.14,168.6,165.6,32706.83544
1/6/2017 14:00,15.56,62.1,0.091,215.8,222.0,32251.13924
1/6/2017 14:20,15.75,62.24,0.084,291.4,287.6,32305.82278
1/6/2017 14:40,15.78,62.64,0.089,247.7,226.7,32062.78481
1/6/2017 15:00,15.62,64.31,0.083,181.4,183.2,32056.70886
1/6/2017 15:20,15.51,65.68,0.086,162.8,165.5,31473.41772
1/6/2017 15:40,15.39,67.01,0.082,158.5,158.8,31491.64557
1/6/2017 16:00,15.32,66.84,0.083,143.1,142.8,31272.91139
1/6/2017 16:20,15.32,67.28,0.08,131.9,133.8,31406.58228
1/6/2017 16:40,15.25,68.21,0.082,94.1,95.5,32232.91139
1/6/2017 17:00,15.18,69.12,0.084,62.09,62.59,32828.35443
1/6/2017 17:20,14.99,70.1,0.086,42.35,42.44,35617.21519
1/6/2017 17:40,14.84,70.3,0.086,30.99,31.5,40927.59494
1/6/2017 18:00,14.51,73.8,0.084,13.38,13.36,42610.63291
1/6/2017 18:20,14.17,75.3,0.086,2.701,2.73,43175.6962
1/6/2017 18:40,13.87,76.4,0.089,0.099,0.182,42975.18987
1/6/2017 19:00,13.97,74.4,0.085,0.084,0.082,42404.05063
1/6/2017 19:20,13.58,74.8,0.086,0.055,0.085,42355.44304
1/6/2017 19:40,13.28,76.0,0.086,0.059,0.111,42136.70886
1/6/2017 20:00,13.41,75.0,0.083,0.022,0.111,41516.96203
1/6/2017 20:20,13.34,74.6,0.085,0.044,0.156,42130.63291
1/6/2017 20:40,12.71,76.7,0.087,0.073,0.096,41978.73418
1/6/2017 21:00,12.53,78.0,0.085,0.07,0.122,41334.68354
1/6/2017 21:20,12.59,76.6,0.087,0.081,0.111,40538.73418
1/6/2017 21:40,12.41,77.8,0.083,0.04,0.134,39353.92405
1/6/2017 22:00,12.45,77.5,0.085,0.055,0.122,38090.12658
1/6/2017 22:20,12.55,77.5,0.084,0.033,0.148,36844.55696
1/6/2017 22:40,12.42,78.0,0.085,0.062,0.104,35653.67089
1/6/2017 23:00,12.28,78.1,0.085,0.037,0.167,33551.39241
1/6/2017 23:20,12.37,76.4,0.085,0.055,0.119,32002.02532
1/6/2017 23:40,12.55,73.8,0.083,0.048,0.152,30325.06329
1/7/2017 0:00,12.48,74.8,0.083,0.055,0.141,28927.59494
1/7/2017 0:20,12.16,76.2,0.083,0.04,0.137,27220.25316
1/7/2017 0:40,12.14,76.3,0.087,0.059,0.126,26363.5443
1/7/2017 1:00,11.95,77.0,0.089,0.059,0.145,24923.5443
1/7/2017 1:20,11.79,77.1,0.086,0.04,0.126,23860.25316
1/7/2017 1:40,11.4,78.8,0.087,0.059,0.163,23635.44304
1/7/2017 2:00,11.32,78.9,0.09,0.051,0.13,23027.8481
1/7/2017 2:20,10.8,80.6,0.085,0.026,0.171,22711.89873
1/7/2017 2:40,10.28,82.7,0.089,0.044,0.152,22414.17722
1/7/2017 3:00,10.71,82.0,0.088,0.044,0.137,21873.41772
1/7/2017 3:20,10.68,80.5,0.084,0.059,0.126,21946.32911
1/7/2017 3:40,10.23,81.8,0.089,0.055,0.126,21867.34177
1/7/2017 4:00,9.77,83.3,0.088,0.073,0.111,21508.86076
1/7/2017 4:20,9.37,84.6,0.089,0.044,0.171,21332.65823
1/7/2017 4:40,9.47,84.4,0.086,0.055,0.152,21557.46835
1/7/2017 5:00,9.4,84.2,0.085,0.062,0.159,21703.29114
1/7/2017 5:20,9.46,83.9,0.085,0.029,0.122,21873.41772
1/7/2017 5:40,9.25,83.6,0.087,0.048,0.152,22414.17722
1/7/2017 6:00,9.06,83.8,0.09,0.051,0.137,23434.93671
1/7/2017 6:20,8.61,84.6,0.086,0.066,0.167,23793.41772
1/7/2017 6:40,8.6,84.3,0.089,0.066,0.141,23969.62025
1/7/2017 7:00,8.38,85.2,0.089,0.048,0.152,23501.77215
1/7/2017 7:20,8.51,85.8,0.087,0.04,0.134,23082.53165
1/7/2017 7:40,8.41,84.9,0.09,0.062,0.171,23046.07595
1/7/2017 8:00,8.36,84.8,0.097,0.073,0.223,23021.77215
1/7/2017 8:20,8.47,85.0,0.089,4.216,3.95,24291.64557
1/7/2017 8:40,8.4,84.2,0.088,22.16,20.75,25512.91139
1/7/2017 9:00,8.43,83.9,0.085,76.5,51.8,26679.49367
1/7/2017 9:20,8.48,83.4,0.087,53.27,31.65,30203.5443
1/7/2017 9:40,8.7,82.1,0.091,159.3,47.6,31236.4557
1/7/2017 10:00,9.36,81.0,0.093,222.1,54.29,32567.08861
1/7/2017 10:20,10.08,79.7,0.092,260.7,51.14,31837.97468
1/7/2017 10:40,10.78,77.3,0.092,300.3,56.03,33010.63291
1/7/2017 11:00,11.88,73.8,0.088,341.1,60.48,33417.72152
1/7/2017 11:20,12.5,72.2,0.088,376.0,66.11,33721.51899
1/7/2017 11:40,13.39,71.6,0.095,409.0,71.4,34128.60759
1/7/2017 12:00,14.08,69.95,0.088,429.1,81.3,34067.8481
1/7/2017 12:20,14.55,67.78,0.087,454.8,88.5,34371.64557
1/7/2017 12:40,14.86,66.21,0.083,345.1,96.7,33946.32911
1/7/2017 13:00,15.04,64.71,0.078,333.3,211.5,33460.25316
1/7/2017 13:20,14.9,62.1,0.076,199.4,199.1,33496.70886
1/7/2017 13:40,14.78,60.73,0.078,239.3,181.4,33551.39241
1/7/2017 14:00,14.74,62.27,0.077,182.6,171.7,32761.51899
1/7/2017 14:20,14.82,62.44,0.079,194.0,194.3,32688.60759
1/7/2017 14:40,14.81,63.77,0.077,155.7,149.8,32251.13924
1/7/2017 15:00,14.92,66.81,0.075,163.5,133.5,31886.58228
1/7/2017 15:20,14.97,67.31,0.075,190.0,122.1,31862.27848
1/7/2017 15:40,15.46,65.78,0.076,315.7,276.7,30969.11392
1/7/2017 16:00,15.48,64.87,0.075,282.8,306.1,30574.17722
1/7/2017 16:20,15.44,65.04,0.072,237.6,272.2,30318.98734
1/7/2017 16:40,15.19,65.61,0.077,174.3,201.6,30786.83544
1/7/2017 17:00,14.92,66.94,0.072,87.9,98.9,31746.83544
1/7/2017 17:20,14.84,67.21,0.074,96.2,116.2,34541.77215
1/7/2017 17:40,14.62,68.28,0.075,51.03,61.94,39657.72152
1/7/2017 18:00,14.23,69.95,0.077,14.88,15.12,41468.35443
1/7/2017 18:20,13.86,72.0,0.075,4.041,4.102,41662.78481
1/7/2017 18:40,13.44,73.6,0.077,0.315,0.337,41535.18987
1/7/2017 19:00,12.63,77.0,0.079,0.059,0.1,41480.50633
1/7/2017 19:20,11.97,79.2,0.08,0.059,0.085,40660.25316
1/7/2017 19:40,11.77,80.0,0.075,0.077,0.096,40429.36709
1/7/2017 20:00,11.64,81.8,0.078,0.044,0.119,40951.89873
1/7/2017 20:20,12.56,79.0,0.078,0.044,0.137,40447.59494
1/7/2017 20:40,12.72,76.4,0.077,0.062,0.152,40490.12658
1/7/2017 21:00,12.93,76.4,0.076,0.059,0.134,40265.31646
1/7/2017 21:20,12.94,77.6,0.076,0.044,0.126,39590.88608
1/7/2017 21:40,13.24,77.2,0.078,0.04,0.126,38497.21519
1/7/2017 22:00,13.22,77.7,0.076,0.048,0.122,37549.36709
1/7/2017 22:20,13.1,77.9,0.077,0.059,0.126,36364.55696
1/7/2017 22:40,12.88,78.7,0.079,0.081,0.104,35021.77215
1/7/2017 23:00,13.08,78.9,0.078,0.055,0.13,33812.65823
1/7/2017 23:20,13.44,79.0,0.084,0.07,0.134,31868.35443
1/7/2017 23:40,13.83,77.9,0.084,0.048,0.156,30203.5443
1/8/2017 0:00,14.07,78.2,0.081,0.048,0.13,28332.1519
1/8/2017 0:20,14.27,77.7,0.087,0.033,0.122,26831.39241
1/8/2017 0:40,14.37,77.9,0.089,0.04,0.137,25585.82278
1/8/2017 1:00,14.45,77.7,0.091,0.044,0.148,24631.89873
1/8/2017 1:20,14.5,77.4,0.094,0.011,0.185,23854.17722
1/8/2017 1:40,14.43,76.0,0.089,0.066,0.137,23009.62025
1/8/2017 2:00,14.12,74.4,0.084,0.04,0.141,22183.29114
1/8/2017 2:20,14.17,74.7,0.091,0.022,0.141,21721.51899
1/8/2017 2:40,14.3,73.9,0.09,0.062,0.111,21612.1519
1/8/2017 3:00,14.22,71.4,0.083,0.044,0.141,21247.59494
1/8/2017 3:20,14.15,72.3,0.091,0.04,0.137,20773.67089
1/8/2017 3:40,13.79,74.5,0.083,0.073,0.145,20694.68354
1/8/2017 4:00,13.58,75.9,0.088,0.062,0.111,20615.6962
1/8/2017 4:20,13.52,76.6,0.09,0.048,0.122,20749.36709
1/8/2017 4:40,13.44,76.3,0.09,0.07,0.182,20682.53165
1/8/2017 5:00,13.38,74.1,0.098,0.055,0.141,20773.67089
1/8/2017 5:20,13.3,72.6,0.09,0.051,0.141,20700.75949
1/8/2017 5:40,13.16,72.4,0.088,0.059,0.104,21253.67089
1/8/2017 6:00,12.99,72.5,0.094,0.044,0.141,22602.53165
1/8/2017 6:20,13.24,70.8,0.084,0.077,0.156,22560.0
1/8/2017 6:40,13.37,70.2,0.088,0.037,0.167,22657.21519
1/8/2017 7:00,13.54,68.61,0.092,0.088,0.145,20785.82278
1/8/2017 7:20,13.66,69.15,0.086,0.037,0.156,19692.1519
1/8/2017 7:40,13.74,68.08,0.09,0.051,0.152,19522.02532
1/8/2017 8:00,13.3,68.71,0.099,0.113,0.178,20117.46835
1/8/2017 8:20,12.4,69.58,0.085,2.229,2.218,20567.08861
1/8/2017 8:40,12.39,69.08,0.087,11.26,10.76,22104.3038
1/8/2017 9:00,13.2,69.08,0.093,51.31,36.6,22888.10127
1/8/2017 9:20,13.82,64.97,0.088,81.4,43.31,24419.24051
1/8/2017 9:40,13.85,64.84,0.08,116.6,65.76,26764.55696
1/8/2017 10:00,14.19,64.44,0.081,104.6,93.5,27973.67089
1/8/2017 10:20,14.75,64.27,0.079,217.0,118.4,29662.78481
1/8/2017 10:40,14.72,65.34,0.077,90.9,72.2,30853.67089
1/8/2017 11:00,15.14,63.17,0.079,308.3,168.4,31601.01266
1/8/2017 11:20,15.32,61.7,0.078,204.4,167.6,32135.6962
1/8/2017 11:40,15.41,61.04,0.076,205.4,158.0,32743.29114
1/8/2017 12:00,15.79,57.1,0.078,304.2,90.9,32561.01266
1/8/2017 12:20,16.02,56.59,0.08,420.5,101.3,32804.05063
1/8/2017 12:40,16.08,55.49,0.077,238.4,118.9,33138.22785
1/8/2017 13:00,16.18,55.73,0.076,230.3,105.1,33484.55696
1/8/2017 13:20,16.16,55.93,0.079,209.7,123.6,33277.97468
1/8/2017 13:40,16.03,58.06,0.077,261.9,142.1,33205.06329
1/8/2017 14:00,15.98,56.39,0.079,175.5,104.2,32743.29114
1/8/2017 14:20,16.02,57.86,0.076,230.9,114.7,32305.82278
1/8/2017 14:40,15.68,59.2,0.077,167.3,99.8,32141.77215
1/8/2017 15:00,15.7,59.77,0.079,139.7,85.6,31880.50633
1/8/2017 15:20,15.55,61.04,0.076,157.7,124.7,31285.06329
1/8/2017 15:40,15.97,59.23,0.075,220.3,210.0,31133.16456
1/8/2017 16:00,15.78,60.63,0.075,191.5,200.8,31181.77215
1/8/2017 16:20,15.7,61.77,0.075,73.9,73.4,30233.92405
1/8/2017 16:40,15.68,64.71,0.075,116.0,124.9,30252.1519
1/8/2017 17:00,15.84,65.21,0.076,196.8,227.2,30732.1519
1/8/2017 17:20,15.8,65.44,0.075,153.8,178.1,33265.82278
1/8/2017 17:40,15.7,68.18,0.074,97.2,112.3,38418.22785
1/8/2017 18:00,15.4,70.1,0.068,26.82,28.13,40313.92405
1/8/2017 18:20,15.25,72.3,0.069,3.411,3.627,40508.35443
1/8/2017 18:40,15.2,72.9,0.071,0.231,0.208,41079.49367
1/8/2017 19:00,15.19,72.8,0.07,0.048,0.085,41194.93671
1/8/2017 19:20,15.18,72.9,0.073,0.055,0.108,41608.10127
1/8/2017 19:40,15.22,74.4,0.069,0.048,0.082,41650.63291
1/8/2017 20:00,15.18,74.7,0.072,0.066,0.111,41419.74684
1/8/2017 20:20,15.24,73.9,0.077,0.044,0.13,41140.25316
1/8/2017 20:40,15.3,74.4,0.073,0.073,0.122,40866.83544
1/8/2017 21:00,15.27,74.7,0.074,0.084,0.119,40830.37975
1/8/2017 21:20,15.29,74.7,0.072,0.095,0.13,40010.12658
1/8/2017 21:40,15.3,75.5,0.075,0.055,0.152,38752.40506
1/8/2017 22:00,15.18,77.5,0.076,0.051,0.104,37361.01266
1/8/2017 22:20,15.1,79.0,0.075,0.04,0.115,36267.34177
1/8/2017 22:40,15.12,79.0,0.075,0.044,0.134,34900.25316
1/8/2017 23:00,15.27,75.3,0.077,0.073,0.126,32664.3038
1/8/2017 23:20,15.28,73.8,0.076,0.077,0.156,30221.77215
1/8/2017 23:40,15.14,72.5,0.074,0.095,0.152,28751.39241
1/9/2017 0:00,15.11,71.3,0.076,0.033,0.156,27268.86076
1/9/2017 0:20,15.08,71.0,0.074,0.062,0.152,25828.86076
1/9/2017 0:40,15.05,71.1,0.078,0.059,0.134,24820.25316
1/9/2017 1:00,15.09,71.0,0.072,0.066,0.137,23763.03797
1/9/2017 1:20,15.12,69.34,0.074,0.07,0.119,22869.87342
1/9/2017 1:40,15.01,69.57,0.074,0.066,0.137,22268.35443
1/9/2017 2:00,14.97,68.97,0.072,0.055,0.145,22086.07595
1/9/2017 2:20,14.94,69.57,0.079,0.077,0.145,21849.11392
1/9/2017 2:40,14.99,68.54,0.074,0.091,0.171,21259.74684
1/9/2017 3:00,15.02,70.2,0.075,0.062,0.145,21095.6962
1/9/2017 3:20,14.97,72.9,0.073,0.084,0.137,20718.98734
1/9/2017 3:40,14.91,72.8,0.073,0.055,0.204,20664.3038
1/9/2017 4:00,14.88,72.1,0.075,0.066,0.134,20615.6962
1/9/2017 4:20,14.8,72.0,0.073,0.066,0.152,20518.48101
1/9/2017 4:40,14.81,72.1,0.073,0.055,0.108,19576.70886
1/9/2017 5:00,14.98,71.3,0.075,0.059,0.145,19594.93671
1/9/2017 5:20,14.92,70.6,0.072,0.059,0.185,19935.18987
1/9/2017 5:40,14.9,69.5,0.076,0.07,0.126,20311.89873
1/9/2017 6:00,14.93,69.1,0.074,0.055,0.152,22359.49367
1/9/2017 6:20,14.85,68.8,0.076,0.048,0.122,22699.74684
1/9/2017 6:40,14.93,67.03,0.072,0.088,0.111,23331.64557
1/9/2017 7:00,14.9,67.27,0.076,0.084,0.115,23003.5443
1/9/2017 7:20,14.91,67.1,0.074,0.088,0.134,23471.39241
1/9/2017 7:40,14.91,65.93,0.075,0.051,0.156,23222.27848
1/9/2017 8:00,14.91,63.23,0.07,0.088,0.134,23289.11392
1/9/2017 8:20,14.88,62.69,0.077,1.061,1.042,24899.24051
1/9/2017 8:40,14.97,61.72,0.075,6.16,6.075,26053.67089
1/9/2017 9:00,15.07,59.22,0.075,47.19,42.81,26794.93671
1/9/2017 9:20,15.2,60.46,0.077,79.0,69.85,27785.31646
1/9/2017 9:40,15.51,59.09,0.076,168.1,88.5,28538.73418
1/9/2017 10:00,15.74,57.88,0.077,236.9,112.3,29401.51899
1/9/2017 10:20,15.85,57.78,0.077,286.0,92.5,30665.31646
1/9/2017 10:40,16.06,59.95,0.075,387.8,138.4,32105.31646
1/9/2017 11:00,16.31,59.82,0.074,417.0,142.9,32755.44304
1/9/2017 11:20,16.4,59.22,0.077,384.4,107.1,33691.13924
1/9/2017 11:40,16.69,57.14,0.075,490.9,172.0,33745.82278
1/9/2017 12:00,16.61,57.48,0.078,226.8,185.5,33770.12658
1/9/2017 12:20,16.75,57.84,0.078,374.2,206.4,33818.73418
1/9/2017 12:40,16.92,60.38,0.077,452.4,188.9,33818.73418
1/9/2017 13:00,16.76,62.05,0.074,504.7,170.5,34371.64557
1/9/2017 13:20,16.59,62.58,0.075,460.0,137.4,34426.32911
1/9/2017 13:40,16.94,60.31,0.077,493.4,98.2,33624.3038
1/9/2017 14:00,16.99,60.28,0.078,498.4,91.9,33259.74684
1/9/2017 14:20,16.91,60.85,0.077,426.8,85.2,32579.24051
1/9/2017 14:40,16.6,64.65,0.073,208.0,89.6,32579.24051
1/9/2017 15:00,16.27,67.06,0.074,223.9,157.2,32317.97468
1/9/2017 15:20,16.41,66.86,0.073,416.0,363.5,31947.34177
1/9/2017 15:40,16.5,66.69,0.072,386.9,398.3,31898.73418
1/9/2017 16:00,16.3,69.26,0.073,183.7,188.0,31522.02532
1/9/2017 16:20,16.17,70.6,0.074,217.0,223.5,31418.73418
1/9/2017 16:40,16.16,68.32,0.073,135.0,139.4,31388.35443
1/9/2017 17:00,15.87,71.0,0.073,161.9,175.5,32038.48101
1/9/2017 17:20,15.81,70.6,0.072,118.2,129.1,35112.91139
1/9/2017 17:40,15.59,71.9,0.074,10.41,10.73,40593.41772
1/9/2017 18:00,15.46,72.5,0.069,6.705,7.08,43254.68354
1/9/2017 18:20,15.42,72.4,0.071,2.302,2.325,43333.67089
1/9/2017 18:40,15.37,72.6,0.076,0.194,0.241,43357.97468
1/9/2017 19:00,15.32,73.7,0.074,0.051,0.108,43108.86076
1/9/2017 19:20,15.29,73.6,0.074,0.066,0.119,43218.22785
1/9/2017 19:40,15.31,73.6,0.075,0.059,0.052,42507.34177
1/9/2017 20:00,15.36,74.4,0.069,0.037,0.145,42124.55696
1/9/2017 20:20,15.22,76.4,0.072,0.04,0.156,42519.49367
1/9/2017 20:40,15.14,76.0,0.068,0.051,0.148,42355.44304
1/9/2017 21:00,15.12,75.6,0.076,0.066,0.137,41796.4557
1/9/2017 21:20,15.07,76.8,0.071,0.04,0.137,41043.03797
1/9/2017 21:40,15.09,77.2,0.072,0.073,0.093,39682.02532
1/9/2017 22:00,15.1,76.5,0.074,0.062,0.122,38521.51899
1/9/2017 22:20,15.05,76.4,0.071,0.048,0.115,37719.49367
1/9/2017 22:40,14.96,75.9,0.073,0.055,0.096,35483.5443
1/9/2017 23:00,14.91,76.1,0.071,0.051,0.141,33539.24051
1/9/2017 23:20,14.83,76.0,0.07,0.07,0.148,31424.81013
1/9/2017 23:40,14.74,76.9,0.076,0.07,0.096,29784.3038
1/10/2017 0:00,14.61,76.9,0.076,0.066,0.104,28386.83544
1/10/2017 0:20,14.49,78.9,0.077,0.066,0.145,27098.73418
1/10/2017 0:40,14.48,78.6,0.077,0.04,0.115,25907.8481
1/10/2017 1:00,14.42,79.0,0.077,0.062,0.122,25051.13924
1/10/2017 1:20,14.43,79.5,0.082,0.033,0.178,24358.48101
1/10/2017 1:40,14.51,79.2,0.082,0.037,0.137,23507.8481
1/10/2017 2:00,14.59,78.9,0.08,0.048,0.152,22906.32911
1/10/2017 2:20,14.67,78.9,0.082,0.026,0.145,22541.77215
1/10/2017 2:40,14.64,78.6,0.08,0.048,0.156,22535.6962
1/10/2017 3:00,14.62,78.1,0.076,0.04,0.152,22383.79747
1/10/2017 3:20,14.53,78.1,0.074,0.059,0.163,22219.74684
1/10/2017 3:40,14.5,79.2,0.076,0.081,0.148,21940.25316
1/10/2017 4:00,14.4,79.1,0.08,0.048,0.156,21843.03797
1/10/2017 4:20,14.39,78.9,0.078,0.04,0.126,21678.98734
1/10/2017 4:40,14.33,78.1,0.075,0.015,0.197,21928.10127
1/10/2017 5:00,14.31,78.0,0.075,0.048,0.208,21891.64557
1/10/2017 5:20,14.2,78.8,0.08,0.026,0.122,22134.68354
1/10/2017 5:40,14.34,78.9,0.078,0.04,0.152,22566.07595
1/10/2017 6:00,14.33,79.4,0.081,0.04,0.115,24212.65823
1/10/2017 6:20,14.25,78.9,0.082,0.062,0.148,24753.41772
1/10/2017 6:40,14.37,78.6,0.08,0.081,0.152,25421.77215
1/10/2017 7:00,14.46,78.8,0.079,0.055,0.204,25124.05063
1/10/2017 7:20,14.44,78.7,0.081,0.081,0.111,24984.3038
1/10/2017 7:40,14.3,77.7,0.081,0.055,0.134,24565.06329
1/10/2017 8:00,12.93,77.5,0.08,0.124,0.185,24947.8481
1/10/2017 8:20,12.13,78.6,0.081,2.167,2.325,26053.67089
1/10/2017 8:40,11.72,80.0,0.074,11.91,11.62,26655.18987
1/10/2017 9:00,11.54,80.1,0.074,25.28,24.26,27997.97468
1/10/2017 9:20,11.64,80.8,0.082,38.24,34.34,28951.89873
1/10/2017 9:40,12.38,79.0,0.081,164.5,57.69,29984.81013
1/10/2017 10:00,14.45,74.0,0.077,233.0,69.06,31169.62025
1/10/2017 10:20,15.41,66.39,0.08,337.4,126.8,32062.78481
1/10/2017 10:40,15.41,67.76,0.077,314.4,72.8,33284.05063
1/10/2017 11:00,15.43,67.69,0.077,356.5,73.3,33569.62025
1/10/2017 11:20,15.46,65.52,0.076,300.7,96.8,34468.86076
1/10/2017 11:40,15.68,65.52,0.076,413.9,108.0,34711.89873
1/10/2017 12:00,15.73,65.62,0.073,420.7,114.5,34292.65823
1/10/2017 12:20,15.84,63.89,0.076,450.4,123.2,35240.50633
1/10/2017 12:40,16.01,63.68,0.074,488.5,110.5,35775.18987
1/10/2017 13:00,16.09,63.45,0.074,475.0,138.3,35355.94937
1/10/2017 13:20,16.24,63.68,0.077,496.8,95.8,35386.32911
1/10/2017 13:40,16.39,63.55,0.079,484.9,86.7,35088.60759
1/10/2017 14:00,16.28,64.05,0.076,461.8,78.6,34979.24051
1/10/2017 14:20,16.58,63.15,0.076,449.7,84.0,34669.36709
1/10/2017 14:40,16.27,64.22,0.076,418.6,136.9,34250.12658
1/10/2017 15:00,16.05,64.29,0.075,160.1,132.6,34237.97468
1/10/2017 15:20,15.83,65.45,0.076,188.5,190.2,33490.63291
1/10/2017 15:40,15.81,68.32,0.073,370.4,390.6,33587.8481
1/10/2017 16:00,16.03,68.36,0.077,332.3,365.6,33472.40506
1/10/2017 16:20,16.04,67.79,0.077,145.3,159.4,34037.46835
1/10/2017 16:40,15.63,69.53,0.075,158.5,192.4,34207.59494
1/10/2017 17:00,15.69,69.33,0.078,167.2,195.1,34007.08861
1/10/2017 17:20,15.51,69.63,0.077,99.7,120.1,36656.20253
1/10/2017 17:40,15.33,70.2,0.075,59.64,73.7,42136.70886
1/10/2017 18:00,15.06,71.4,0.079,16.86,17.78,44263.29114
1/10/2017 18:20,14.69,73.2,0.076,4.337,4.476,44603.5443
1/10/2017 18:40,13.62,76.7,0.077,0.362,0.419,44451.64557
1/10/2017 19:00,12.89,79.0,0.08,0.077,0.104,44014.17722
1/10/2017 19:20,12.25,81.1,0.076,0.073,0.104,43953.41772
1/10/2017 19:40,11.95,82.3,0.076,0.084,0.082,43272.91139
1/10/2017 20:00,11.83,82.8,0.073,0.051,0.096,42908.35443
1/10/2017 20:20,11.84,83.2,0.069,0.037,0.111,43758.98734
1/10/2017 20:40,11.14,83.6,0.087,0.051,0.111,43005.56962
1/10/2017 21:00,11.31,84.1,0.083,0.062,0.108,41960.50633
1/10/2017 21:20,10.85,85.2,0.084,0.073,0.119,41249.62025
1/10/2017 21:40,10.99,86.1,0.082,0.062,0.078,40380.75949
1/10/2017 22:00,11.35,85.9,0.081,0.04,0.152,38995.44304
1/10/2017 22:20,11.13,84.6,0.084,0.026,0.145,37962.53165
1/10/2017 22:40,10.63,86.0,0.085,0.037,0.134,36376.70886
1/10/2017 23:00,10.41,86.2,0.086,0.077,0.126,34699.74684
1/10/2017 23:20,10.41,87.0,0.083,0.055,0.074,32907.34177
1/10/2017 23:40,10.13,86.5,0.083,0.073,0.108,30956.96203
1/11/2017 0:00,10.25,85.9,0.086,0.073,0.122,29115.94937
1/11/2017 0:20,10.05,85.5,0.087,0.033,0.159,27955.44304
1/11/2017 0:40,10.19,84.7,0.089,0.055,0.141,26904.3038
1/11/2017 1:00,9.84,84.6,0.085,0.07,0.085,25689.11392
1/11/2017 1:20,9.83,84.7,0.087,0.026,0.115,24966.07595
1/11/2017 1:40,10.22,84.6,0.089,0.055,0.13,24340.25316
1/11/2017 2:00,9.63,85.0,0.082,0.088,0.13,23617.21519
1/11/2017 2:20,10.02,83.1,0.088,0.07,0.148,23143.29114
1/11/2017 2:40,10.24,82.3,0.085,0.084,0.126,22924.55696
1/11/2017 3:00,9.79,83.0,0.084,0.04,0.096,22693.67089
1/11/2017 3:20,8.93,84.3,0.082,0.07,0.119,22329.11392
1/11/2017 3:40,9.28,83.0,0.082,0.081,0.148,22152.91139
1/11/2017 4:00,9.23,85.3,0.087,0.055,0.126,22055.6962
1/11/2017 4:20,9.67,84.8,0.087,0.044,0.182,22092.1519
1/11/2017 4:40,9.55,81.6,0.083,0.07,0.111,22116.4557
1/11/2017 5:00,9.59,80.7,0.085,0.088,0.1,22310.88608
1/11/2017 5:20,9.54,76.2,0.085,0.062,0.115,22371.64557
1/11/2017 5:40,9.07,77.3,0.082,0.066,0.13,23076.4557
1/11/2017 6:00,8.91,81.6,0.085,0.07,0.119,24273.41772
1/11/2017 6:20,8.98,78.9,0.083,0.066,0.211,24565.06329
1/11/2017 6:40,9.33,76.5,0.086,0.073,0.126,24164.05063
1/11/2017 7:00,9.21,79.4,0.083,0.062,0.141,22474.93671
1/11/2017 7:20,9.4,80.5,0.086,0.077,0.145,20949.87342
1/11/2017 7:40,10.1,77.4,0.085,0.044,0.141,21071.39241
1/11/2017 8:00,10.17,66.83,0.085,0.135,0.134,21843.03797
1/11/2017 8:20,9.65,69.43,0.079,3.729,3.694,22948.86076
1/11/2017 8:40,9.44,67.33,0.083,17.67,16.97,23963.5443
1/11/2017 9:00,9.57,66.13,0.085,67.35,60.83,25403.5443
1/11/2017 9:20,9.34,71.1,0.083,111.8,82.1,26539.74684
1/11/2017 9:40,9.24,67.27,0.084,169.9,70.4,27785.31646
1/11/2017 10:00,10.42,64.57,0.085,218.6,56.99,29176.70886
1/11/2017 10:20,10.74,66.77,0.085,253.7,52.79,30209.62025
